Num. clusters,Dissimilarity,Cluster,Instance
23,0,01090831309556961,22,11
23,0,01090831309556961,22,23
23,0,01090831309556961,22,24
23,0,01090831309556961,22,25
24,0,008726716041564941,0,12
24,0,008726716041564941,1,34
24,0,008726716041564941,2,47
24,0,008726716041564941,3,50
24,0,008726716041564941,4,54
24,0,008726716041564941,5,67
24,0,008726716041564941,6,9
24,0,008726716041564941,6,23
24,0,008726716041564941,7,5
24,0,008726716041564941,7,6
24,0,008726716041564941,7,15
24,0,008726716041564941,7,16
24,0,008726716041564941,7,26
24,0,008726716041564941,7,31
24,0,008726716041564941,7,32
24,0,008726716041564941,7,37
24,0,008726716041564941,7,44
24,0,008726716041564941,7,45
24,0,008726716041564941,7,53
24,0,008726716041564941,7,55
24,0,008726716041564941,7,56
24,0,008726716041564941,7,57
24,0,008726716041564941,7,59
24,0,008726716041564941,8,72
24,0,008726716041564941,8,73
24,0,008726716041564941,8,75
24,0,008726716041564941,9,66
24,0,008726716041564941,9,68
24,0,008726716041564941,9,74
24,0,008726716041564941,10,70
24,0,008726716041564941,10,76
24,0,008726716041564941,10,80
24,0,008726716041564941,11,77
24,0,008726716041564941,11,78
24,0,008726716041564941,11,79
24,0,008726716041564941,12,69
24,0,008726716041564941,12,71
24,0,008726716041564941,13,58
24,0,008726716041564941,13,62
24,0,008726716041564941,14,51
24,0,008726716041564941,14,52
24,0,008726716041564941,15,48
24,0,008726716041564941,15,49
24,0,008726716041564941,16,20
24,0,008726716041564941,16,21
24,0,008726716041564941,16,22
24,0,008726716041564941,17,10
24,0,008726716041564941,17,11
24,0,008726716041564941,17,24
24,0,008726716041564941,17,25
24,0,008726716041564941,18,29
24,0,008726716041564941,18,30
24,0,008726716041564941,19,13
24,0,008726716041564941,19,14
24,0,008726716041564941,20,35
24,0,008726716041564941,20,36
24,0,008726716041564941,21,42
24,0,008726716041564941,21,43
24,0,008726716041564941,22,38
24,0,008726716041564941,22,40
24,0,008726716041564941,23,0
24,0,008726716041564941,23,1
24,0,008726716041564941,23,2
24,0,008726716041564941,23,3
24,0,008726716041564941,23,4
24,0,008726716041564941,23,7
24,0,008726716041564941,23,8
24,0,008726716041564941,23,17
24,0,008726716041564941,23,18
24,0,008726716041564941,23,19
24,0,008726716041564941,23,27
24,0,008726716041564941,23,28
24,0,008726716041564941,23,33
24,0,008726716041564941,23,39
24,0,008726716041564941,23,41
24,0,008726716041564941,23,46
24,0,008726716041564941,23,60
24,0,008726716041564941,23,61
24,0,008726716041564941,23,63
24,0,008726716041564941,23,64
24,0,008726716041564941,23,65
25,0,008726648986339569,0,12
25,0,008726648986339569,1,34
25,0,008726648986339569,2,47
25,0,008726648986339569,3,50
25,0,008726648986339569,4,54
25,0,008726648986339569,5,67
25,0,008726648986339569,6,1
25,0,008726648986339569,6,4
25,0,008726648986339569,6,8
25,0,008726648986339569,6,19
25,0,008726648986339569,6,28
25,0,008726648986339569,6,64
25,0,008726648986339569,6,65
25,0,008726648986339569,7,0
25,0,008726648986339569,7,2
25,0,008726648986339569,7,3
25,0,008726648986339569,7,7
25,0,008726648986339569,7,17
25,0,008726648986339569,7,18
25,0,008726648986339569,7,27
25,0,008726648986339569,7,33
25,0,008726648986339569,7,39
25,0,008726648986339569,7,41
25,0,008726648986339569,7,46
25,0,008726648986339569,7,60
25,0,008726648986339569,7,61
25,0,008726648986339569,7,63
25,0,008726648986339569,8,9
25,0,008726648986339569,8,23
25,0,008726648986339569,9,5
25,0,008726648986339569,9,6
25,0,008726648986339569,9,15
25,0,008726648986339569,9,16
25,0,008726648986339569,9,26
25,0,008726648986339569,9,31
25,0,008726648986339569,9,32
25,0,008726648986339569,9,37
25,0,008726648986339569,9,44
25,0,008726648986339569,9,45
25,0,008726648986339569,9,53
25,0,008726648986339569,9,55
25,0,008726648986339569,9,56
25,0,008726648986339569,9,57
25,0,008726648986339569,9,59
25,0,008726648986339569,10,72
25,0,008726648986339569,10,73
25,0,008726648986339569,10,75
25,0,008726648986339569,11,66
25,0,008726648986339569,11,68
25,0,008726648986339569,11,74
25,0,008726648986339569,12,70
25,0,008726648986339569,12,76
25,0,008726648986339569,12,80
25,0,008726648986339569,13,77
25,0,008726648986339569,13,78
25,0,008726648986339569,13,79
25,0,008726648986339569,14,69
25,0,008726648986339569,14,71
25,0,008726648986339569,15,58
25,0,008726648986339569,15,62
25,0,008726648986339569,16,51
25,0,008726648986339569,16,52
25,0,008726648986339569,17,48
25,0,008726648986339569,17,49
25,0,008726648986339569,18,20
25,0,008726648986339569,18,21
25,0,008726648986339569,18,22
25,0,008726648986339569,19,10
25,0,008726648986339569,19,11
25,0,008726648986339569,19,24
25,0,008726648986339569,19,25
25,0,008726648986339569,20,29
25,0,008726648986339569,20,30
25,0,008726648986339569,21,13
25,0,008726648986339569,21,14
25,0,008726648986339569,22,35
25,0,008726648986339569,22,36
25,0,008726648986339569,23,42
25,0,008726648986339569,23,43
25,0,008726648986339569,24,38
25,0,008726648986339569,24,40
26,0,008726646192371845,0,12
26,0,008726646192371845,1,34
26,0,008726646192371845,2,38
26,0,008726646192371845,3,40
26,0,008726646192371845,4,47
26,0,008726646192371845,5,50
26,0,008726646192371845,6,54
26,0,008726646192371845,7,67
26,0,008726646192371845,8,1
26,0,008726646192371845,8,4
26,0,008726646192371845,8,8
26,0,008726646192371845,8,19
26,0,008726646192371845,8,28
26,0,008726646192371845,8,64
26,0,008726646192371845,8,65
26,0,008726646192371845,9,0
26,0,008726646192371845,9,2
26,0,008726646192371845,9,3
26,0,008726646192371845,9,7
26,0,008726646192371845,9,17
26,0,008726646192371845,9,18
26,0,008726646192371845,9,27
26,0,008726646192371845,9,33
26,0,008726646192371845,9,39
26,0,008726646192371845,9,41
26,0,008726646192371845,9,46
26,0,008726646192371845,9,60
26,0,008726646192371845,9,61
26,0,008726646192371845,9,63
26,0,008726646192371845,10,9
26,0,008726646192371845,10,23
26,0,008726646192371845,11,5
26,0,008726646192371845,11,6
26,0,008726646192371845,11,15
26,0,008726646192371845,11,16
26,0,008726646192371845,11,26
26,0,008726646192371845,11,31
26,0,008726646192371845,11,32
26,0,008726646192371845,11,37
26,0,008726646192371845,11,44
26,0,008726646192371845,11,45
26,0,008726646192371845,11,53
26,0,008726646192371845,11,55
26,0,008726646192371845,11,56
26,0,008726646192371845,11,57
26,0,008726646192371845,11,59
26,0,008726646192371845,12,72
26,0,008726646192371845,12,73
26,0,008726646192371845,12,75
26,0,008726646192371845,13,66
26,0,008726646192371845,13,68
26,0,008726646192371845,13,74
26,0,008726646192371845,14,70
26,0,008726646192371845,14,76
26,0,008726646192371845,14,80
26,0,008726646192371845,15,77
26,0,008726646192371845,15,78
26,0,008726646192371845,15,79
26,0,008726646192371845,16,69
26,0,008726646192371845,16,71
26,0,008726646192371845,17,58
26,0,008726646192371845,17,62
26,0,008726646192371845,18,51
26,0,008726646192371845,18,52
26,0,008726646192371845,19,48
26,0,008726646192371845,19,49
26,0,008726646192371845,20,20
26,0,008726646192371845,20,21
26,0,008726646192371845,20,22
26,0,008726646192371845,21,10
26,0,008726646192371845,21,11
26,0,008726646192371845,21,24
26,0,008726646192371845,21,25
26,0,008726646192371845,22,29
26,0,008726646192371845,22,30
26,0,008726646192371845,23,13
26,0,008726646192371845,23,14
26,0,008726646192371845,24,35
26,0,008726646192371845,24,36
26,0,008726646192371845,25,42
26,0,008726646192371845,25,43
27,0,008726641535758972,0,12
27,0,008726641535758972,1,34
27,0,008726641535758972,2,38
27,0,008726641535758972,3,40
27,0,008726641535758972,4,42
27,0,008726641535758972,5,43
27,0,008726641535758972,6,47
27,0,008726641535758972,7,50
27,0,008726641535758972,8,54
27,0,008726641535758972,9,67
27,0,008726641535758972,10,1
27,0,008726641535758972,10,4
27,0,008726641535758972,10,8
27,0,008726641535758972,10,19
27,0,008726641535758972,10,28
27,0,008726641535758972,10,64
27,0,008726641535758972,10,65
27,0,008726641535758972,11,0
27,0,008726641535758972,11,2
27,0,008726641535758972,11,3
27,0,008726641535758972,11,7
27,0,008726641535758972,11,17
27,0,008726641535758972,11,18
27,0,008726641535758972,11,27
27,0,008726641535758972,11,33
27,0,008726641535758972,11,39
27,0,008726641535758972,11,41
27,0,008726641535758972,11,46
27,0,008726641535758972,11,60
27,0,008726641535758972,11,61
27,0,008726641535758972,11,63
27,0,008726641535758972,12,9
27,0,008726641535758972,12,23
27,0,008726641535758972,13,5
27,0,008726641535758972,13,6
27,0,008726641535758972,13,15
27,0,008726641535758972,13,16
27,0,008726641535758972,13,26
27,0,008726641535758972,13,31
27,0,008726641535758972,13,32
27,0,008726641535758972,13,37
27,0,008726641535758972,13,44
27,0,008726641535758972,13,45
27,0,008726641535758972,13,53
27,0,008726641535758972,13,55
27,0,008726641535758972,13,56
27,0,008726641535758972,13,57
27,0,008726641535758972,13,59
27,0,008726641535758972,14,72
27,0,008726641535758972,14,73
27,0,008726641535758972,14,75
27,0,008726641535758972,15,66
27,0,008726641535758972,15,68
27,0,008726641535758972,15,74
27,0,008726641535758972,16,70
27,0,008726641535758972,16,76
27,0,008726641535758972,16,80
27,0,008726641535758972,17,77
27,0,008726641535758972,17,78
27,0,008726641535758972,17,79
27,0,008726641535758972,18,69
27,0,008726641535758972,18,71
27,0,008726641535758972,19,58
27,0,008726641535758972,19,62
27,0,008726641535758972,20,51
27,0,008726641535758972,20,52
27,0,008726641535758972,21,48
27,0,008726641535758972,21,49
27,0,008726641535758972,22,20
27,0,008726641535758972,22,21
27,0,008726641535758972,22,22
27,0,008726641535758972,23,10
27,0,008726641535758972,23,11
27,0,008726641535758972,23,24
27,0,008726641535758972,23,25
27,0,008726641535758972,24,29
27,0,008726641535758972,24,30
27,0,008726641535758972,25,13
27,0,008726641535758972,25,14
27,0,008726641535758972,26,35
27,0,008726641535758972,26,36
28,0,008726626634597778,0,12
28,0,008726626634597778,1,34
28,0,008726626634597778,2,35
28,0,008726626634597778,3,36
28,0,008726626634597778,4,38
28,0,008726626634597778,5,40
28,0,008726626634597778,6,42
28,0,008726626634597778,7,43
28,0,008726626634597778,8,47
28,0,008726626634597778,9,50
28,0,008726626634597778,10,54
28,0,008726626634597778,11,67
28,0,008726626634597778,12,1
28,0,008726626634597778,12,4
28,0,008726626634597778,12,8
28,0,008726626634597778,12,19
28,0,008726626634597778,12,28
28,0,008726626634597778,12,64
28,0,008726626634597778,12,65
28,0,008726626634597778,13,0
28,0,008726626634597778,13,2
28,0,008726626634597778,13,3
28,0,008726626634597778,13,7
28,0,008726626634597778,13,17
28,0,008726626634597778,13,18
28,0,008726626634597778,13,27
28,0,008726626634597778,13,33
28,0,008726626634597778,13,39
28,0,008726626634597778,13,41
28,0,008726626634597778,13,46
28,0,008726626634597778,13,60
28,0,008726626634597778,13,61
28,0,008726626634597778,13,63
28,0,008726626634597778,14,9
28,0,008726626634597778,14,23
28,0,008726626634597778,15,5
28,0,008726626634597778,15,6
28,0,008726626634597778,15,15
28,0,008726626634597778,15,16
28,0,008726626634597778,15,26
28,0,008726626634597778,15,31
28,0,008726626634597778,15,32
28,0,008726626634597778,15,37
28,0,008726626634597778,15,44
28,0,008726626634597778,15,45
28,0,008726626634597778,15,53
28,0,008726626634597778,15,55
28,0,008726626634597778,15,56
28,0,008726626634597778,15,57
28,0,008726626634597778,15,59
28,0,008726626634597778,16,72
28,0,008726626634597778,16,73
28,0,008726626634597778,16,75
28,0,008726626634597778,17,66
28,0,008726626634597778,17,68
28,0,008726626634597778,17,74
28,0,008726626634597778,18,70
28,0,008726626634597778,18,76
28,0,008726626634597778,18,80
28,0,008726626634597778,19,77
28,0,008726626634597778,19,78
28,0,008726626634597778,19,79
28,0,008726626634597778,20,69
28,0,008726626634597778,20,71
28,0,008726626634597778,21,58
28,0,008726626634597778,21,62
28,0,008726626634597778,22,51
28,0,008726626634597778,22,52
28,0,008726626634597778,23,48
28,0,008726626634597778,23,49
28,0,008726626634597778,24,20
28,0,008726626634597778,24,21
28,0,008726626634597778,24,22
28,0,008726626634597778,25,10
28,0,008726626634597778,25,11
28,0,008726626634597778,25,24
28,0,008726626634597778,25,25
28,0,008726626634597778,26,29
28,0,008726626634597778,26,30
28,0,008726626634597778,27,13
28,0,008726626634597778,27,14
29,0,008726626634597778,0,12
29,0,008726626634597778,1,13
29,0,008726626634597778,2,14
29,0,008726626634597778,3,34
29,0,008726626634597778,4,35
29,0,008726626634597778,5,36
29,0,008726626634597778,6,38
29,0,008726626634597778,7,40
29,0,008726626634597778,8,42
29,0,008726626634597778,9,43
29,0,008726626634597778,10,47
29,0,008726626634597778,11,50
29,0,008726626634597778,12,54
29,0,008726626634597778,13,67
29,0,008726626634597778,14,1
29,0,008726626634597778,14,4
29,0,008726626634597778,14,8
29,0,008726626634597778,14,19
29,0,008726626634597778,14,28
29,0,008726626634597778,14,64
29,0,008726626634597778,14,65
29,0,008726626634597778,15,0
29,0,008726626634597778,15,2
29,0,008726626634597778,15,3
29,0,008726626634597778,15,7
29,0,008726626634597778,15,17
29,0,008726626634597778,15,18
29,0,008726626634597778,15,27
29,0,008726626634597778,15,33
29,0,008726626634597778,15,39
29,0,008726626634597778,15,41
29,0,008726626634597778,15,46
29,0,008726626634597778,15,60
29,0,008726626634597778,15,61
29,0,008726626634597778,15,63
29,0,008726626634597778,16,9
29,0,008726626634597778,16,23
29,0,008726626634597778,17,5
29,0,008726626634597778,17,6
29,0,008726626634597778,17,15
29,0,008726626634597778,17,16
29,0,008726626634597778,17,26
29,0,008726626634597778,17,31
29,0,008726626634597778,17,32
29,0,008726626634597778,17,37
29,0,008726626634597778,17,44
29,0,008726626634597778,17,45
29,0,008726626634597778,17,53
29,0,008726626634597778,17,55
29,0,008726626634597778,17,56
29,0,008726626634597778,17,57
29,0,008726626634597778,17,59
29,0,008726626634597778,18,72
29,0,008726626634597778,18,73
29,0,008726626634597778,18,75
29,0,008726626634597778,19,66
29,0,008726626634597778,19,68
29,0,008726626634597778,19,74
29,0,008726626634597778,20,70
29,0,008726626634597778,20,76
29,0,008726626634597778,20,80
29,0,008726626634597778,21,77
29,0,008726626634597778,21,78
29,0,008726626634597778,21,79
29,0,008726626634597778,22,69
29,0,008726626634597778,22,71
29,0,008726626634597778,23,58
29,0,008726626634597778,23,62
29,0,008726626634597778,24,51
29,0,008726626634597778,24,52
29,0,008726626634597778,25,48
29,0,008726626634597778,25,49
29,0,008726626634597778,26,20
29,0,008726626634597778,26,21
29,0,008726626634597778,26,22
29,0,008726626634597778,27,10
29,0,008726626634597778,27,11
29,0,008726626634597778,27,24
29,0,008726626634597778,27,25
29,0,008726626634597778,28,29
29,0,008726626634597778,28,30
30,0,008726626634597778,0,12
30,0,008726626634597778,1,13
30,0,008726626634597778,2,14
30,0,008726626634597778,3,29
30,0,008726626634597778,4,30
30,0,008726626634597778,5,34
30,0,008726626634597778,6,35
30,0,008726626634597778,7,36
30,0,008726626634597778,8,38
30,0,008726626634597778,9,40
30,0,008726626634597778,10,42
30,0,008726626634597778,11,43
30,0,008726626634597778,12,47
30,0,008726626634597778,13,50
30,0,008726626634597778,14,54
30,0,008726626634597778,15,67
30,0,008726626634597778,16,1
30,0,008726626634597778,16,4
30,0,008726626634597778,16,8
30,0,008726626634597778,16,19
30,0,008726626634597778,16,28
30,0,008726626634597778,16,64
30,0,008726626634597778,16,65
30,0,008726626634597778,17,0
30,0,008726626634597778,17,2
30,0,008726626634597778,17,3
30,0,008726626634597778,17,7
30,0,008726626634597778,17,17
30,0,008726626634597778,17,18
30,0,008726626634597778,17,27
30,0,008726626634597778,17,33
30,0,008726626634597778,17,39
30,0,008726626634597778,17,41
30,0,008726626634597778,17,46
30,0,008726626634597778,17,60
30,0,008726626634597778,17,61
30,0,008726626634597778,17,63
30,0,008726626634597778,18,9
30,0,008726626634597778,18,23
30,0,008726626634597778,19,5
30,0,008726626634597778,19,6
30,0,008726626634597778,19,15
30,0,008726626634597778,19,16
30,0,008726626634597778,19,26
30,0,008726626634597778,19,31
30,0,008726626634597778,19,32
30,0,008726626634597778,19,37
30,0,008726626634597778,19,44
30,0,008726626634597778,19,45
30,0,008726626634597778,19,53
30,0,008726626634597778,19,55
30,0,008726626634597778,19,56
30,0,008726626634597778,19,57
30,0,008726626634597778,19,59
30,0,008726626634597778,20,72
30,0,008726626634597778,20,73
30,0,008726626634597778,20,75
30,0,008726626634597778,21,66
30,0,008726626634597778,21,68
30,0,008726626634597778,21,74
30,0,008726626634597778,22,70
30,0,008726626634597778,22,76
30,0,008726626634597778,22,80
30,0,008726626634597778,23,77
30,0,008726626634597778,23,78
30,0,008726626634597778,23,79
30,0,008726626634597778,24,69
30,0,008726626634597778,24,71
30,0,008726626634597778,25,58
30,0,008726626634597778,25,62
30,0,008726626634597778,26,51
30,0,008726626634597778,26,52
30,0,008726626634597778,27,48
30,0,008726626634597778,27,49
30,0,008726626634597778,28,20
30,0,008726626634597778,28,21
30,0,008726626634597778,28,22
30,0,008726626634597778,29,10
30,0,008726626634597778,29,11
30,0,008726626634597778,29,24
30,0,008726626634597778,29,25
31,0,008726626634597778,0,11
31,0,008726626634597778,1,12
31,0,008726626634597778,2,13
31,0,008726626634597778,3,14
31,0,008726626634597778,4,29
31,0,008726626634597778,5,30
31,0,008726626634597778,6,34
31,0,008726626634597778,7,35
31,0,008726626634597778,8,36
31,0,008726626634597778,9,38
31,0,008726626634597778,10,40
31,0,008726626634597778,11,42
31,0,008726626634597778,12,43
31,0,008726626634597778,13,47
31,0,008726626634597778,14,50
31,0,008726626634597778,15,54
31,0,008726626634597778,16,67
31,0,008726626634597778,17,1
31,0,008726626634597778,17,4
31,0,008726626634597778,17,8
31,0,008726626634597778,17,19
31,0,008726626634597778,17,28
31,0,008726626634597778,17,64
31,0,008726626634597778,17,65
31,0,008726626634597778,18,0
31,0,008726626634597778,18,2
31,0,008726626634597778,18,3
31,0,008726626634597778,18,7
31,0,008726626634597778,18,17
31,0,008726626634597778,18,18
31,0,008726626634597778,18,27
31,0,008726626634597778,18,33
31,0,008726626634597778,18,39
31,0,008726626634597778,18,41
31,0,008726626634597778,18,46
31,0,008726626634597778,18,60
31,0,008726626634597778,18,61
31,0,008726626634597778,18,63
31,0,008726626634597778,19,10
31,0,008726626634597778,19,24
31,0,008726626634597778,19,25
31,0,008726626634597778,20,9
31,0,008726626634597778,20,23
31,0,008726626634597778,21,5
31,0,008726626634597778,21,6
31,0,008726626634597778,21,15
31,0,008726626634597778,21,16
31,0,008726626634597778,21,26
31,0,008726626634597778,21,31
31,0,008726626634597778,21,32
31,0,008726626634597778,21,37
31,0,008726626634597778,21,44
31,0,008726626634597778,21,45
31,0,008726626634597778,21,53
31,0,008726626634597778,21,55
31,0,008726626634597778,21,56
31,0,008726626634597778,21,57
31,0,008726626634597778,21,59
31,0,008726626634597778,22,72
31,0,008726626634597778,22,73
31,0,008726626634597778,22,75
31,0,008726626634597778,23,66
31,0,008726626634597778,23,68
31,0,008726626634597778,23,74
31,0,008726626634597778,24,70
31,0,008726626634597778,24,76
31,0,008726626634597778,24,80
31,0,008726626634597778,25,77
31,0,008726626634597778,25,78
31,0,008726626634597778,25,79
31,0,008726626634597778,26,69
31,0,008726626634597778,26,71
31,0,008726626634597778,27,58
31,0,008726626634597778,27,62
31,0,008726626634597778,28,51
31,0,008726626634597778,28,52
31,0,008726626634597778,29,48
31,0,008726626634597778,29,49
31,0,008726626634597778,30,20
31,0,008726626634597778,30,21
31,0,008726626634597778,30,22
32,0,00872659683227539,0,11
32,0,00872659683227539,1,12
32,0,00872659683227539,2,13
32,0,00872659683227539,3,14
32,0,00872659683227539,4,20
32,0,00872659683227539,5,29
32,0,00872659683227539,6,30
32,0,00872659683227539,7,34
32,0,00872659683227539,8,35
32,0,00872659683227539,9,36
32,0,00872659683227539,10,38
32,0,00872659683227539,11,40
32,0,00872659683227539,12,42
32,0,00872659683227539,13,43
32,0,00872659683227539,14,47
32,0,00872659683227539,15,50
32,0,00872659683227539,16,54
32,0,00872659683227539,17,67
32,0,00872659683227539,18,1
32,0,00872659683227539,18,4
32,0,00872659683227539,18,8
32,0,00872659683227539,18,19
32,0,00872659683227539,18,28
32,0,00872659683227539,18,64
32,0,00872659683227539,18,65
32,0,00872659683227539,19,0
32,0,00872659683227539,19,2
32,0,00872659683227539,19,3
32,0,00872659683227539,19,7
32,0,00872659683227539,19,17
32,0,00872659683227539,19,18
32,0,00872659683227539,19,27
32,0,00872659683227539,19,33
32,0,00872659683227539,19,39
32,0,00872659683227539,19,41
32,0,00872659683227539,19,46
32,0,00872659683227539,19,60
32,0,00872659683227539,19,61
32,0,00872659683227539,19,63
32,0,00872659683227539,20,10
32,0,00872659683227539,20,24
32,0,00872659683227539,20,25
32,0,00872659683227539,21,9
32,0,00872659683227539,21,23
32,0,00872659683227539,22,21
32,0,00872659683227539,22,22
32,0,00872659683227539,23,5
32,0,00872659683227539,23,6
32,0,00872659683227539,23,15
32,0,00872659683227539,23,16
32,0,00872659683227539,23,26
32,0,00872659683227539,23,31
32,0,00872659683227539,23,32
32,0,00872659683227539,23,37
32,0,00872659683227539,23,44
32,0,00872659683227539,23,45
32,0,00872659683227539,23,53
32,0,00872659683227539,23,55
32,0,00872659683227539,23,56
32,0,00872659683227539,23,57
32,0,00872659683227539,23,59
32,0,00872659683227539,24,72
32,0,00872659683227539,24,73
32,0,00872659683227539,24,75
32,0,00872659683227539,25,66
32,0,00872659683227539,25,68
32,0,00872659683227539,25,74
32,0,00872659683227539,26,70
32,0,00872659683227539,26,76
32,0,00872659683227539,26,80
32,0,00872659683227539,27,77
32,0,00872659683227539,27,78
32,0,00872659683227539,27,79
32,0,00872659683227539,28,69
32,0,00872659683227539,28,71
32,0,00872659683227539,29,58
32,0,00872659683227539,29,62
32,0,00872659683227539,30,51
32,0,00872659683227539,30,52
32,0,00872659683227539,31,48
32,0,00872659683227539,31,49
33,0,00872659683227539,0,11
33,0,00872659683227539,1,12
33,0,00872659683227539,2,13
33,0,00872659683227539,3,14
33,0,00872659683227539,4,20
33,0,00872659683227539,5,29
33,0,00872659683227539,6,30
33,0,00872659683227539,7,34
33,0,00872659683227539,8,35
33,0,00872659683227539,9,36
33,0,00872659683227539,10,38
33,0,00872659683227539,11,40
33,0,00872659683227539,12,42
33,0,00872659683227539,13,43
33,0,00872659683227539,14,47
33,0,00872659683227539,15,48
33,0,00872659683227539,16,49
33,0,00872659683227539,17,50
33,0,00872659683227539,18,54
33,0,00872659683227539,19,67
33,0,00872659683227539,20,1
33,0,00872659683227539,20,4
33,0,00872659683227539,20,8
33,0,00872659683227539,20,19
33,0,00872659683227539,20,28
33,0,00872659683227539,20,64
33,0,00872659683227539,20,65
33,0,00872659683227539,21,0
33,0,00872659683227539,21,2
33,0,00872659683227539,21,3
33,0,00872659683227539,21,7
33,0,00872659683227539,21,17
33,0,00872659683227539,21,18
33,0,00872659683227539,21,27
33,0,00872659683227539,21,33
33,0,00872659683227539,21,39
33,0,00872659683227539,21,41
33,0,00872659683227539,21,46
33,0,00872659683227539,21,60
33,0,00872659683227539,21,61
33,0,00872659683227539,21,63
33,0,00872659683227539,22,10
33,0,00872659683227539,22,24
33,0,00872659683227539,22,25
33,0,00872659683227539,23,9
33,0,00872659683227539,23,23
33,0,00872659683227539,24,21
33,0,00872659683227539,24,22
33,0,00872659683227539,25,5
33,0,00872659683227539,25,6
33,0,00872659683227539,25,15
33,0,00872659683227539,25,16
33,0,00872659683227539,25,26
33,0,00872659683227539,25,31
33,0,00872659683227539,25,32
33,0,00872659683227539,25,37
33,0,00872659683227539,25,44
33,0,00872659683227539,25,45
33,0,00872659683227539,25,53
33,0,00872659683227539,25,55
33,0,00872659683227539,25,56
33,0,00872659683227539,25,57
33,0,00872659683227539,25,59
33,0,00872659683227539,26,72
33,0,00872659683227539,26,73
33,0,00872659683227539,26,75
33,0,00872659683227539,27,66
33,0,00872659683227539,27,68
33,0,00872659683227539,27,74
33,0,00872659683227539,28,70
33,0,00872659683227539,28,76
33,0,00872659683227539,28,80
33,0,00872659683227539,29,77
33,0,00872659683227539,29,78
33,0,00872659683227539,29,79
33,0,00872659683227539,30,69
33,0,00872659683227539,30,71
33,0,00872659683227539,31,58
33,0,00872659683227539,31,62
33,0,00872659683227539,32,51
33,0,00872659683227539,32,52
34,0,00872659683227539,0,11
34,0,00872659683227539,1,12
34,0,00872659683227539,2,13
34,0,00872659683227539,3,14
34,0,00872659683227539,4,20
34,0,00872659683227539,5,29
34,0,00872659683227539,6,30
34,0,00872659683227539,7,34
34,0,00872659683227539,8,35
34,0,00872659683227539,9,36
34,0,00872659683227539,10,38
34,0,00872659683227539,11,40
34,0,00872659683227539,12,42
34,0,00872659683227539,13,43
34,0,00872659683227539,14,47
34,0,00872659683227539,15,48
34,0,00872659683227539,16,49
34,0,00872659683227539,17,50
34,0,00872659683227539,18,51
34,0,00872659683227539,19,52
34,0,00872659683227539,20,54
34,0,00872659683227539,21,67
34,0,00872659683227539,22,1
34,0,00872659683227539,22,4
34,0,00872659683227539,22,8
34,0,00872659683227539,22,19
34,0,00872659683227539,22,28
34,0,00872659683227539,22,64
34,0,00872659683227539,22,65
34,0,00872659683227539,23,0
34,0,00872659683227539,23,2
34,0,00872659683227539,23,3
34,0,00872659683227539,23,7
34,0,00872659683227539,23,17
34,0,00872659683227539,23,18
34,0,00872659683227539,23,27
34,0,00872659683227539,23,33
34,0,00872659683227539,23,39
34,0,00872659683227539,23,41
34,0,00872659683227539,23,46
34,0,00872659683227539,23,60
34,0,00872659683227539,23,61
34,0,00872659683227539,23,63
34,0,00872659683227539,24,10
34,0,00872659683227539,24,24
34,0,00872659683227539,24,25
34,0,00872659683227539,25,9
34,0,00872659683227539,25,23
34,0,00872659683227539,26,21
34,0,00872659683227539,26,22
34,0,00872659683227539,27,5
34,0,00872659683227539,27,6
34,0,00872659683227539,27,15
34,0,00872659683227539,27,16
34,0,00872659683227539,27,26
34,0,00872659683227539,27,31
34,0,00872659683227539,27,32
34,0,00872659683227539,27,37
34,0,00872659683227539,27,44
34,0,00872659683227539,27,45
34,0,00872659683227539,27,53
34,0,00872659683227539,27,55
34,0,00872659683227539,27,56
34,0,00872659683227539,27,57
34,0,00872659683227539,27,59
34,0,00872659683227539,28,72
34,0,00872659683227539,28,73
34,0,00872659683227539,28,75
34,0,00872659683227539,29,66
34,0,00872659683227539,29,68
34,0,00872659683227539,29,74
34,0,00872659683227539,30,70
34,0,00872659683227539,30,76
34,0,00872659683227539,30,80
34,0,00872659683227539,31,77
34,0,00872659683227539,31,78
34,0,00872659683227539,31,79
34,0,00872659683227539,32,69
34,0,00872659683227539,32,71
34,0,00872659683227539,33,58
34,0,00872659683227539,33,62
35,0,00872659683227539,0,11
35,0,00872659683227539,1,12
35,0,00872659683227539,2,13
35,0,00872659683227539,3,14
35,0,00872659683227539,4,20
35,0,00872659683227539,5,29
35,0,00872659683227539,6,30
35,0,00872659683227539,7,34
35,0,00872659683227539,8,35
35,0,00872659683227539,9,36
35,0,00872659683227539,10,38
35,0,00872659683227539,11,40
35,0,00872659683227539,12,42
35,0,00872659683227539,13,43
35,0,00872659683227539,14,47
35,0,00872659683227539,15,48
35,0,00872659683227539,16,49
35,0,00872659683227539,17,50
35,0,00872659683227539,18,51
35,0,00872659683227539,19,52
35,0,00872659683227539,20,54
35,0,00872659683227539,21,58
35,0,00872659683227539,22,62
35,0,00872659683227539,23,67
35,0,00872659683227539,24,1
35,0,00872659683227539,24,4
35,0,00872659683227539,24,8
35,0,00872659683227539,24,19
35,0,00872659683227539,24,28
35,0,00872659683227539,24,64
35,0,00872659683227539,24,65
35,0,00872659683227539,25,0
35,0,00872659683227539,25,2
35,0,00872659683227539,25,3
35,0,00872659683227539,25,7
35,0,00872659683227539,25,17
